t,x,y,z,speed_proxy,attractor,attractor_id
60.1,1.0710697284412818,0.6547292366965881,1.32642059958571,9.491942614939816e-05,sprott_c,9
60.2,1.1600520719042131,0.6986210467042157,1.3019836155032591,0.0001159791800943,sprott_c,9
60.3,1.2525832344256036,0.7469851174962349,1.2564504038522315,0.0001460209709466,sprott_c,9
60.4,1.347164516092081,0.7996656493436787,1.1874326642181747,0.0001865346305043,sprott_c,9
60.5,1.4416718433361326,0.8563495382054471,1.0928864979303412,0.0002381404017957,sprott_c,9
60.6,1.5332799323083246,0.91651785145083,0.9714453867486262,0.0002998020607384,sprott_c,9
60.7,1.6184423517724282,0.9793971394216706,0.8228293565673104,0.0003679866976685,sprott_c,9
60.8,1.692964108896248,1.0439176542070958,0.6482913766495297,0.0004361294414833,sprott_c,9
60.9,1.7522033231295937,1.1086884351433115,0.451024920804727,0.0004949385690407,sprott_c,9
61.0,1.7914255241206978,1.1720012479317667,0.2364202540759927,0.0005340337686982,sprott_c,9
61.1,1.8063036215688828,1.2318751332273,0.0120395267203488,0.0005449346276998,sprott_c,9
61.2,1.7935101952145838,1.2861493916655415,-0.2127954512573037,0.0005245181946948,sprott_c,9
61.3,1.7512982685180525,1.332624524857988,-0.4278295006312352,0.0004772304451513,sprott_c,9
61.4,1.6799339747369608,1.3692389908511915,-0.6230165386084502,0.0004143997442485,sprott_c,9
61.5,1.5818527251412169,1.3942577920327577,-0.7897537385575961,0.0003504002256989,sprott_c,9
61.6,1.4614692575686403,1.4064414418478417,-0.9219165367693776,0.0002974172741692,sprott_c,9
61.7,1.32466564438002,1.4051646082050084,-1.0164423824067368,0.0002615775372929,sprott_c,9
61.8,1.1780725644102157,1.390463549142045,-1.0733479578611398,0.0002422673501703,sprott_c,9
61.9,1.0283087940184652,1.3630072619241458,-1.0952384705924054,0.0002343545839352,sprott_c,9
62.0,0.8813342587570073,1.3240034442617732,-1.0865003973743337,0.0002314895361525,sprott_c,9
